faces,has_text,brightness,vibrancy,contrast,color_variety,red_dominance,sharpness,aspect_ratio,image_name
1,1,0.2066,0.1626,0.1885,43.086,0.0186,445.4078,1.78,vid_6628.jpg
1,1,0.2585,0.2348,0.2136,47.09,0.0264,168.2125,1.78,vid_6629.jpg
3,0,0.1987,0.5475,0.1608,40.166,0.0029,130.5236,1.78,vid_663.jpg
2,1,0.2979,0.3042,0.2141,95.864,0.0212,385.2031,1.78,vid_6630.jpg
4,0,0.1525,0.377,0.1866,41.735,0.0951,417.1473,1.78,vid_6631.jpg
0,1,0.2727,0.4554,0.1772,98.295,0.1266,202.6174,1.78,vid_6632.jpg
2,1,0.2679,0.7557,0.1673,0.0,0.0306,778.5642,1.78,vid_6633.jpg
9,0,0.3759,0.3741,0.2727,75.356,0.0894,305.8822,1.78,vid_6634.jpg
2,0,0.2331,0.2095,0.1638,42.931,0.0322,129.9242,1.78,vid_6635.jpg
0,1,0.2364,0.386,0.2207,91.299,0.025,433.778,1.78,vid_6636.jpg
4,1,0.3493,0.1899,0.2714,89.824,0.0245,2404.1845,1.78,vid_6637.jpg
13,1,0.7463,0.4214,0.2291,0.0,0.257,2083.834,1.78,vid_6638.jpg
3,1,0.2889,0.3058,0.238,70.228,0.0713,257.5124,1.78,vid_6639.jpg
1,1,0.3455,0.3031,0.2048,97.205,0.3086,423.4326,1.78,vid_664.jpg
1,0,0.3377,0.2638,0.2211,51.701,0.0041,106.1983,1.78,vid_6640.jpg
0,1,0.4836,0.7084,0.2356,0.0,0.0196,338.068,1.78,vid_6641.jpg
2,1,0.2917,0.3448,0.2451,0.0,0.0084,2157.504,1.78,vid_6642.jpg
0,1,0.3874,0.0439,0.226,28.212,0.0097,336.9658,1.78,vid_6643.jpg
3,0,0.3418,0.4526,0.2295,64.376,0.0211,171.6363,1.78,vid_6644.jpg
4,1,0.2776,0.2629,0.2231,94.359,0.0441,1201.5799,1.78,vid_6645.jpg
3,1,0.3683,0.3437,0.3038,0.0,0.1508,458.2019,1.78,vid_6646.jpg
2,1,0.2785,0.3508,0.2043,86.446,0.0459,412.51,1.78,vid_6647.jpg
7,1,0.425,0.6772,0.1918,94.669,0.1152,449.5093,1.78,vid_6648.jpg
3,1,0.356,0.2925,0.2478,0.0,0.0954,519.333,1.78,vid_6649.jpg
2,1,0.5235,0.47,0.2227,0.0,0.1062,340.0365,1.78,vid_665.jpg
4,1,0.396,0.1902,0.2766,34.992,0.002,52.1962,1.78,vid_6650.jpg
2,1,0.3413,0.3203,0.206,96.932,0.0035,617.0731,1.78,vid_6651.jpg
1,1,0.3305,0.4114,0.2063,79.503,0.1572,580.128,1.78,vid_6652.jpg
4,1,0.4575,0.3539,0.2681,85.178,0.0858,353.6358,1.78,vid_6653.jpg
1,1,0.2686,0.2271,0.2268,58.948,0.0258,365.0352,1.78,vid_6654.jpg
1,1,0.6954,0.2652,0.2466,0.0,0.0006,778.7061,1.78,vid_6655.jpg
0,0,1.0,0.0,0.0,0.001,0.0,0.0,1.78,vid_6656.jpg
2,1,0.3104,0.1384,0.244,49.316,0.0172,636.6793,1.78,vid_6657.jpg
2,1,0.3796,0.2488,0.2815,72.828,0.0512,267.2432,1.78,vid_6658.jpg
2,0,0.3315,0.1867,0.3357,95.354,0.1207,281.4968,1.78,vid_6659.jpg
1,1,0.2734,0.3041,0.1773,77.125,0.1216,388.4138,1.78,vid_666.jpg
2,1,0.3021,0.1331,0.2198,39.873,0.0082,187.4317,1.78,vid_6660.jpg
1,0,0.2856,0.1751,0.3145,39.335,0.0254,208.6633,1.78,vid_6661.jpg
2,0,0.3967,0.5562,0.1856,70.505,0.7001,517.5196,1.78,vid_6662.jpg
0,1,0.2923,0.2684,0.1674,46.032,0.0096,169.8149,1.78,vid_6663.jpg
1,0,0.2951,0.2146,0.2338,33.962,0.0075,185.7433,1.78,vid_6664.jpg
1,1,0.8378,0.6786,0.2301,82.512,0.1408,844.4918,1.78,vid_6665.jpg
2,0,0.3969,0.2478,0.23,83.043,0.0211,546.4618,1.78,vid_6666.jpg
3,0,0.294,0.3698,0.1814,79.622,0.0023,185.8318,1.78,vid_6667.jpg
1,0,0.1659,0.1423,0.217,60.449,0.0449,38.6225,1.78,vid_6668.jpg
1,1,0.3219,0.248,0.2231,89.957,0.0522,373.0361,1.78,vid_6669.jpg
2,0,0.23,0.5093,0.1469,40.679,0.0648,123.0605,1.78,vid_667.jpg
2,1,0.3309,0.3482,0.2249,92.036,0.0235,295.8295,1.78,vid_6670.jpg
1,0,0.2102,0.2695,0.1934,27.317,0.0825,90.4751,1.78,vid_6671.jpg
1,1,0.2542,0.0691,0.2203,18.775,0.0032,670.8562,1.78,vid_6672.jpg
1,0,0.2691,0.1874,0.2195,39.34,0.0871,74.4746,1.78,vid_6673.jpg
0,0,0.0431,0.0,0.0599,0.053,0.0,2.8279,1.78,vid_6674.jpg
7,1,0.7614,0.437,0.2364,0.0,0.1298,1600.8514,1.78,vid_6675.jpg
0,1,0.2543,0.3191,0.1748,99.643,0.0203,407.4565,1.78,vid_6676.jpg
1,0,0.3018,0.1092,0.2226,38.357,0.0049,62.948,1.78,vid_6677.jpg
0,0,1.0,0.0,0.0,0.001,0.0,0.0,1.78,vid_6678.jpg
1,1,0.2883,0.4275,0.222,98.535,0.204,253.1547,1.78,vid_6679.jpg
0,0,0.313,0.0241,0.2865,12.532,0.0,598.0575,1.78,vid_668.jpg
1,1,0.4215,0.3104,0.2563,70.922,0.0932,910.8856,1.78,vid_6680.jpg
0,0,0.3238,0.3172,0.168,55.068,0.024,130.0566,1.78,vid_6681.jpg
2,1,0.312,0.3677,0.2,89.675,0.1072,386.649,1.78,vid_6682.jpg
2,1,0.3506,0.1049,0.2366,25.349,0.0546,368.4362,1.78,vid_6683.jpg
1,0,0.4052,0.1229,0.2957,25.593,0.0036,184.8994,1.78,vid_6684.jpg
1,0,0.3501,0.5636,0.2011,78.189,0.0607,72.874,1.78,vid_6685.jpg
1,1,0.2897,0.4042,0.165,92.884,0.0098,191.5981,1.78,vid_6686.jpg
1,1,0.2645,0.59,0.1976,0.0,0.0115,578.8191,1.78,vid_6687.jpg
3,1,0.6626,0.3064,0.2602,58.835,0.0034,8154.1052,1.78,vid_6688.jpg
4,1,0.5616,0.3998,0.2695,0.0,0.0555,195.6241,1.78,vid_6689.jpg
1,0,0.3309,0.2666,0.2083,77.827,0.1014,222.3834,1.78,vid_669.jpg
3,1,0.32,0.2944,0.2106,0.0,0.0227,697.764,1.78,vid_6690.jpg
0,0,0.3746,0.0935,0.2394,24.746,0.0018,97.513,1.78,vid_6691.jpg
2,0,0.3768,0.1948,0.2293,34.889,0.0187,141.1218,1.78,vid_6692.jpg
8,1,0.2197,0.6181,0.1639,85.214,0.2048,247.7627,1.78,vid_6693.jpg
2,1,0.3355,0.1605,0.2401,51.939,0.0935,574.4485,1.78,vid_6694.jpg
6,1,0.5346,0.3587,0.2962,0.0,0.0577,662.6293,1.78,vid_6695.jpg
1,0,0.2912,0.2183,0.2215,47.782,0.0099,307.7684,1.78,vid_6696.jpg
1,1,0.3113,0.2356,0.2416,73.306,0.0334,273.3633,1.78,vid_6697.jpg
2,1,0.307,0.4794,0.2594,0.0,0.0378,390.6861,1.78,vid_6698.jpg
4,0,0.2587,0.3564,0.1785,53.851,0.0045,345.6431,1.78,vid_6699.jpg
3,1,0.4298,0.3018,0.2517,0.0,0.0369,442.6047,1.78,vid_67.jpg
1,0,0.2739,0.3238,0.2564,80.689,0.0648,188.9494,1.78,vid_670.jpg
1,1,0.1137,0.0843,0.1786,59.709,0.0046,1454.513,1.78,vid_6700.jpg
1,1,0.285,0.37,0.2799,94.173,0.072,488.0824,1.78,vid_6701.jpg
2,0,0.3183,0.0882,0.1957,23.848,0.0038,147.5358,1.78,vid_6702.jpg
2,1,0.3486,0.2445,0.252,66.641,0.0068,812.1857,1.78,vid_6703.jpg
3,1,0.292,0.6159,0.1862,0.0,0.3761,377.4812,1.78,vid_6704.jpg
1,0,0.3202,0.3856,0.1937,67.478,0.3539,114.0652,1.78,vid_6705.jpg
1,0,0.2831,0.2375,0.2073,68.715,0.0449,75.3418,1.78,vid_6706.jpg
5,1,0.3187,0.1718,0.2282,63.486,0.0103,570.198,1.78,vid_6707.jpg
2,1,0.2268,0.5003,0.239,66.089,0.0385,316.0219,1.78,vid_6708.jpg
3,1,0.3297,0.1734,0.243,63.499,0.0197,1206.254,1.78,vid_6709.jpg
1,1,0.3894,0.2111,0.2633,69.999,0.202,488.7683,1.78,vid_671.jpg
1,0,0.5419,0.0,0.3022,0.256,0.0,567.0914,1.78,vid_6710.jpg
0,0,0.3213,0.2596,0.1855,37.015,0.0491,116.8572,1.78,vid_6711.jpg
3,0,0.2789,0.555,0.2362,47.46,0.1946,118.6678,1.78,vid_6712.jpg
4,1,0.462,0.6614,0.2884,0.0,0.0278,331.3847,1.78,vid_6713.jpg
8,1,0.6927,0.3032,0.3188,0.0,0.1262,1733.7391,1.78,vid_6714.jpg
1,1,0.3052,0.3173,0.1894,0.0,0.0615,247.2377,1.78,vid_6715.jpg
1,0,0.3078,0.1413,0.2563,18.022,0.0089,209.2212,1.78,vid_6716.jpg
1,1,0.2892,0.3364,0.234,79.394,0.0073,135.831,1.78,vid_6717.jpg
1,1,0.2194,0.3842,0.2055,67.949,0.0172,387.9299,1.78,vid_6718.jpg
3,1,0.2317,0.27,0.2269,41.7,0.0637,381.2972,1.78,vid_6719.jpg
0,1,0.5918,0.4001,0.2902,0.0,0.0118,3517.3966,1.78,vid_672.jpg
3,0,0.2074,0.2015,0.1947,40.377,0.0624,335.3562,1.78,vid_6720.jpg
2,0,0.367,0.2307,0.2388,49.26,0.0247,440.5644,1.78,vid_6721.jpg
2,1,0.2586,0.4231,0.1941,94.058,0.0361,510.366,1.78,vid_6722.jpg
2,0,0.3948,0.2979,0.2794,64.262,0.0004,688.6709,1.78,vid_6723.jpg
0,0,0.2611,0.1751,0.2073,57.799,0.0069,112.8457,1.78,vid_6724.jpg
2,1,0.2816,0.4969,0.1817,0.0,0.0233,261.871,1.78,vid_6725.jpg
0,0,0.167,0.4042,0.1255,28.623,0.0398,51.2666,1.78,vid_6726.jpg
1,0,0.198,0.2564,0.1524,49.894,0.0219,85.4777,1.78,vid_6727.jpg
0,1,0.2837,0.3139,0.2207,56.1,0.1332,424.4536,1.78,vid_6728.jpg
2,0,0.1843,0.1959,0.2092,48.69,0.0198,173.6645,1.78,vid_6729.jpg
4,1,0.6181,0.4381,0.2165,0.0,0.2567,1262.1992,1.78,vid_673.jpg
1,0,0.0796,0.3535,0.1282,33.055,0.0078,114.1528,1.78,vid_6730.jpg
1,1,0.2716,0.3103,0.2133,83.073,0.0361,466.4167,1.78,vid_6731.jpg
0,1,0.326,0.3514,0.2112,58.317,0.0852,264.807,1.78,vid_6732.jpg
2,1,0.284,0.332,0.1838,0.0,0.0765,331.2485,1.78,vid_6733.jpg
2,0,0.1147,0.2945,0.13,27.988,0.0133,167.4133,1.78,vid_6734.jpg
0,0,0.29,0.3447,0.2362,29.594,0.0289,484.0119,1.78,vid_6735.jpg
2,0,0.2116,0.4316,0.1445,18.603,0.0,139.3812,1.78,vid_6736.jpg
0,0,1.0,0.0,0.0,0.001,0.0,0.0,1.78,vid_6737.jpg
3,1,0.4495,0.4699,0.3018,0.0,0.1015,2061.1309,1.78,vid_6738.jpg
1,0,0.2873,0.2025,0.2109,33.494,0.021,343.8855,1.78,vid_6739.jpg
0,0,0.2384,0.4211,0.1696,55.234,0.0712,88.8038,1.78,vid_674.jpg
1,1,0.641,0.2384,0.1317,0.0,0.0159,380.1869,1.78,vid_6740.jpg
2,0,0.194,0.5537,0.2003,56.786,0.0313,284.2722,1.78,vid_6741.jpg
3,1,0.624,0.3408,0.2593,0.0,0.0152,858.625,1.78,vid_6742.jpg
1,1,0.8673,0.4183,0.2485,0.0,0.0192,5288.7118,1.78,vid_6743.jpg
1,0,0.2886,0.331,0.2492,45.428,0.0024,175.9594,1.78,vid_6744.jpg
3,1,0.4659,0.4791,0.2516,0.0,0.0929,307.301,1.78,vid_6745.jpg
1,1,0.7188,0.1687,0.3073,67.965,0.0182,2389.9715,1.78,vid_6746.jpg
0,0,0.24,0.2854,0.1348,54.82,0.0017,166.6434,1.78,vid_6747.jpg
2,0,0.2246,0.2488,0.2038,49.786,0.0282,308.6295,1.78,vid_6748.jpg
4,1,0.4908,0.2939,0.3359,0.0,0.0543,1334.8129,1.78,vid_6749.jpg
1,0,0.3221,0.3048,0.2007,74.65,0.3229,48.7874,1.78,vid_675.jpg
3,1,0.5582,0.1729,0.1713,0.0,0.0237,856.0801,1.78,vid_6750.jpg
2,0,0.1912,0.3069,0.1732,26.802,0.1061,143.6646,1.78,vid_6751.jpg
2,0,0.3355,0.3094,0.2186,69.539,0.2623,273.8435,1.78,vid_6752.jpg
2,1,0.5203,0.4548,0.2355,45.176,0.1985,156.4619,1.78,vid_6753.jpg
1,0,0.2914,0.1654,0.2591,57.125,0.0061,161.2928,1.78,vid_6754.jpg
2,1,0.2515,0.2365,0.2226,56.282,0.0121,380.7101,1.78,vid_6755.jpg
0,1,0.7315,0.4662,0.2362,0.0,0.0907,671.0488,1.78,vid_6756.jpg
2,1,0.4145,0.4779,0.2305,0.0,0.0,519.658,1.78,vid_6757.jpg
0,1,0.4237,0.5362,0.2313,0.0,0.0551,382.102,1.78,vid_6758.jpg
0,0,0.2842,0.4114,0.2244,70.259,0.0006,77.9855,1.78,vid_6759.jpg
0,0,0.4062,0.2039,0.2344,69.282,0.0351,317.8261,1.78,vid_676.jpg
4,1,0.3387,0.5693,0.3077,0.0,0.0528,1902.4576,1.78,vid_6760.jpg
0,1,0.2821,0.4704,0.1479,50.973,0.3507,370.4674,1.78,vid_6761.jpg
1,1,0.5173,0.3766,0.2478,0.0,0.045,7540.7575,1.78,vid_6762.jpg
2,0,0.2898,0.3364,0.1803,32.865,0.053,311.0703,1.78,vid_6763.jpg
2,0,0.2169,0.7664,0.2072,73.269,0.013,74.2422,1.78,vid_6764.jpg
1,1,0.7368,0.3359,0.2286,0.0,0.0324,842.4523,1.78,vid_6765.jpg
4,1,0.5471,0.4626,0.3385,0.0,0.0756,1550.7119,1.78,vid_6766.jpg
1,0,0.3723,0.445,0.2115,69.137,0.0052,152.6894,1.78,vid_6767.jpg
7,0,0.9595,0.9342,0.1466,22.105,0.2212,298.4336,1.78,vid_6768.jpg
1,1,0.4464,0.7057,0.2467,0.0,0.0753,127.7478,1.78,vid_6769.jpg
12,1,0.6336,0.3894,0.3073,0.0,0.116,1166.2357,1.78,vid_677.jpg
3,1,0.2049,0.3478,0.1807,82.195,0.0116,195.2871,1.78,vid_6770.jpg
3,0,0.2044,0.4438,0.1528,51.962,0.013,124.7851,1.78,vid_6771.jpg
5,0,0.9513,0.7712,0.1303,32.856,0.0982,327.9599,1.78,vid_6772.jpg
0,1,0.6278,0.5209,0.2536,0.0,0.2004,1163.9743,1.78,vid_6773.jpg
3,1,0.5938,0.2224,0.2178,0.0,0.0848,3441.9674,1.78,vid_6774.jpg
0,0,1.0,0.0,0.0,0.001,0.0,0.0,1.78,vid_6775.jpg
2,1,0.2342,0.4403,0.1666,0.0,0.0007,205.3956,1.78,vid_6776.jpg
0,0,1.0,0.0,0.0,0.001,0.0,0.0,1.78,vid_6777.jpg
0,1,0.532,0.5932,0.2637,0.0,0.3099,801.287,1.78,vid_6778.jpg
4,0,0.1836,0.531,0.1683,30.349,0.1725,143.0555,1.78,vid_6779.jpg
0,0,0.2641,0.6128,0.1554,94.188,0.0003,67.7201,1.78,vid_678.jpg
1,1,0.2827,0.5488,0.2097,0.0,0.0227,2772.6583,1.78,vid_6780.jpg
0,0,1.0,0.0,0.0,0.001,0.0,0.0,1.78,vid_6781.jpg
4,1,0.5746,0.4083,0.2463,0.0,0.064,3108.504,1.78,vid_6782.jpg
0,1,0.6798,0.684,0.2531,0.0,0.0,290.0006,1.78,vid_6783.jpg
1,1,0.519,0.5124,0.2099,0.0,0.0635,173.8107,1.78,vid_6784.jpg
7,1,0.1941,0.4518,0.1708,85.285,0.0176,143.667,1.78,vid_6785.jpg
3,1,0.8427,0.3179,0.3339,97.43,0.1584,478.5187,1.78,vid_6786.jpg
0,1,0.4221,0.2192,0.1196,53.107,0.0209,582.5131,1.78,vid_6787.jpg
1,1,0.5278,0.6776,0.2469,0.0,0.2632,3174.3581,1.78,vid_6788.jpg
2,1,0.5936,0.5461,0.1984,0.0,0.1734,413.449,1.78,vid_6789.jpg
1,1,0.655,0.5131,0.2532,0.0,0.3745,978.0482,1.78,vid_679.jpg
0,0,0.3992,0.529,0.2657,43.771,0.0002,195.3053,1.78,vid_6790.jpg
0,1,0.5472,0.3041,0.3,99.062,0.1013,1463.7903,1.78,vid_6791.jpg
1,0,0.2288,0.4302,0.1428,92.323,0.0002,137.1199,1.78,vid_6792.jpg
1,1,0.5153,0.4741,0.2561,0.0,0.1944,2697.631,1.78,vid_6793.jpg
0,1,0.3824,0.3974,0.2455,87.978,0.0284,380.6831,1.78,vid_6794.jpg
1,0,0.2315,0.4303,0.1808,0.0,0.1544,197.7683,1.78,vid_6795.jpg
0,1,0.2301,0.0,0.2454,0.256,0.0,258.9124,1.78,vid_6796.jpg
2,0,0.3196,0.5634,0.2513,64.701,0.0678,774.5863,1.78,vid_6797.jpg
4,1,0.5967,0.3038,0.3266,0.0,0.1288,3228.9322,1.78,vid_6798.jpg
0,1,0.4645,0.3852,0.1625,61.106,0.3237,274.0856,1.78,vid_6799.jpg
1,1,0.281,0.3161,0.1766,60.861,0.1554,437.742,1.78,vid_68.jpg
1,0,0.3589,0.2459,0.2888,66.044,0.026,302.5617,1.78,vid_680.jpg
0,1,0.5033,0.5549,0.258,0.0,0.1064,3382.0398,1.78,vid_6800.jpg
0,0,0.0736,0.121,0.1853,16.862,0.0252,852.1052,1.78,vid_6801.jpg
0,0,0.9346,0.8393,0.1269,23.302,0.0019,344.7013,1.78,vid_6802.jpg
2,1,0.5394,0.4774,0.2508,0.0,0.2079,3592.3004,1.78,vid_6803.jpg
2,1,0.7128,0.4205,0.2282,0.0,0.1217,1517.3938,1.78,vid_6804.jpg
0,1,0.1795,0.4834,0.1645,54.122,0.0128,861.8319,1.78,vid_6805.jpg
1,1,0.733,0.3017,0.2237,0.0,0.1052,830.2292,1.78,vid_6806.jpg
3,1,0.1833,0.3637,0.182,68.76,0.0013,62.5468,1.78,vid_6807.jpg
0,1,0.3837,0.6313,0.2349,51.831,0.3855,139.1874,1.78,vid_6808.jpg
0,0,0.1172,0.3607,0.1758,33.123,0.082,102.8739,1.78,vid_6809.jpg
1,0,0.3467,0.2988,0.2002,72.159,0.2112,153.1335,1.78,vid_681.jpg
0,1,0.1223,0.7384,0.1662,52.188,0.0109,959.0328,1.78,vid_6810.jpg
2,1,0.4601,0.5721,0.2888,0.0,0.0319,1011.6185,1.78,vid_6811.jpg
1,1,0.6261,0.6846,0.2662,0.0,0.0057,483.9716,1.78,vid_6812.jpg
1,0,0.205,0.412,0.1345,53.631,0.0575,115.8509,1.78,vid_6813.jpg
0,1,0.5052,0.5849,0.2283,0.0,0.015,2442.3551,1.78,vid_6814.jpg
6,1,0.4532,0.4177,0.2725,0.0,0.1271,2754.3789,1.78,vid_6815.jpg
3,0,0.6673,0.2024,0.2866,0.0,0.1077,138.5922,1.78,vid_6816.jpg
2,0,0.4986,0.3572,0.2676,83.38,0.1517,115.6568,1.78,vid_6817.jpg
0,1,0.6796,0.1593,0.2577,0.0,0.0212,580.2648,1.78,vid_6818.jpg
0,1,0.8597,0.1606,0.1782,62.006,0.01,474.9223,1.78,vid_6819.jpg
1,1,0.5609,0.4547,0.2554,0.0,0.1271,4309.375,1.78,vid_682.jpg
1,1,0.4091,0.6771,0.2236,0.0,0.1045,1601.3022,1.78,vid_6820.jpg
1,0,0.3455,0.1916,0.2248,50.782,0.0073,77.8365,1.78,vid_6821.jpg
0,1,0.721,0.5063,0.3159,0.0,0.0144,1493.6146,1.78,vid_6822.jpg
2,0,0.084,0.3236,0.0823,7.704,0.0004,3.7436,1.78,vid_6823.jpg
0,0,0.1169,0.4041,0.1816,33.094,0.0644,21.0786,1.78,vid_6824.jpg
0,1,0.8241,0.2692,0.2357,21.996,0.0,532.3156,1.78,vid_6825.jpg
2,1,0.5133,0.2848,0.1996,0.0,0.0489,557.0901,1.78,vid_6826.jpg
0,1,0.6937,0.1056,0.3811,35.014,0.0227,1952.5216,1.78,vid_6827.jpg
1,1,0.5952,0.1939,0.2451,92.193,0.0682,311.3472,1.78,vid_6828.jpg
1,1,0.4699,0.5959,0.2615,0.0,0.1417,156.6637,1.78,vid_6829.jpg
2,1,0.2883,0.3208,0.2182,0.0,0.0698,1528.8645,1.78,vid_683.jpg
4,1,0.3213,0.4688,0.2082,0.0,0.0486,143.0202,1.78,vid_6830.jpg
0,1,0.8371,0.2994,0.1465,0.0,0.0004,90.1289,1.78,vid_6831.jpg
0,1,0.0825,0.3044,0.1801,44.192,0.0103,184.9069,1.78,vid_6832.jpg
1,0,0.3011,0.4622,0.1163,40.57,0.2592,209.3707,1.78,vid_6833.jpg
4,1,0.6461,0.4568,0.2116,0.0,0.0567,1498.7502,1.78,vid_6834.jpg
0,0,0.2345,0.1821,0.1153,26.56,0.0461,270.1665,1.78,vid_6835.jpg
1,1,0.2081,0.8386,0.2057,53.668,0.0917,279.5686,1.78,vid_6836.jpg
2,0,0.5507,0.3,0.262,0.0,0.1613,140.0777,1.78,vid_6837.jpg
0,0,0.194,0.5307,0.2066,27.8,0.0001,615.3276,1.78,vid_6838.jpg
0,1,0.7582,0.6583,0.2065,0.0,0.0018,540.6962,1.78,vid_6839.jpg
1,0,0.2367,0.2081,0.1542,58.869,0.0631,37.9287,1.78,vid_684.jpg
3,1,0.4804,0.5192,0.2804,0.0,0.1027,2260.0024,1.78,vid_6840.jpg
1,1,0.334,0.352,0.241,0.0,0.013,952.9603,1.78,vid_6841.jpg
0,1,0.4553,0.3989,0.186,0.0,0.1823,111.2643,1.78,vid_6842.jpg
3,1,0.6466,0.4018,0.2121,0.0,0.067,1388.5702,1.78,vid_6843.jpg
0,0,1.0,0.0,0.0,0.001,0.0,0.0,1.78,vid_6844.jpg
0,0,0.2622,0.4368,0.1862,42.978,0.0006,131.2466,1.78,vid_6845.jpg
4,1,0.1804,0.6804,0.152,76.83,0.052,456.763,1.78,vid_6846.jpg
3,1,0.2904,0.0,0.247,0.256,0.0,274.2139,1.78,vid_6847.jpg
1,1,0.819,0.6599,0.1054,90.697,0.012,326.701,1.78,vid_6848.jpg
2,0,0.3064,0.2146,0.2198,41.042,0.0301,355.4727,1.78,vid_6849.jpg
0,0,0.7332,0.2874,0.2994,81.511,0.1507,264.7893,1.78,vid_685.jpg
0,0,0.2684,0.5859,0.1519,22.133,0.0751,167.7804,1.78,vid_6850.jpg
1,1,0.5247,0.3938,0.2079,0.0,0.1008,333.4454,1.78,vid_6851.jpg
0,0,0.2703,0.5171,0.2197,67.795,0.1479,106.2066,1.78,vid_6852.jpg
1,0,0.5081,0.2263,0.31,69.292,0.0267,68.9051,1.78,vid_6853.jpg
2,0,0.2675,0.2813,0.1789,71.31,0.0998,367.9071,1.78,vid_6854.jpg
0,0,0.2289,0.3569,0.2258,27.332,0.063,118.1893,1.78,vid_6855.jpg
0,0,1.0,0.0,0.0,0.001,0.0,0.0,1.78,vid_6856.jpg
3,1,0.4657,0.4388,0.2198,0.0,0.2639,154.3867,1.78,vid_6857.jpg
4,0,0.1614,0.4259,0.1705,38.365,0.1656,61.5264,1.78,vid_6858.jpg
1,0,0.3406,0.1566,0.2172,46.847,0.0023,114.7338,1.78,vid_6859.jpg
1,0,0.2536,0.2326,0.1881,47.54,0.0516,90.4424,1.78,vid_686.jpg
0,0,1.0,0.0,0.0,0.001,0.0,0.0,1.78,vid_6860.jpg
0,0,0.2576,0.0,0.1936,0.252,0.0,29.7375,1.78,vid_6861.jpg
1,1,0.335,0.3389,0.2619,81.338,0.0102,720.5896,1.78,vid_6862.jpg
0,0,0.2131,0.0036,0.2105,6.274,0.0,244.2144,1.78,vid_6863.jpg
0,0,0.1862,0.1647,0.2265,97.046,0.0445,161.9771,1.78,vid_6864.jpg
2,0,0.4005,0.1639,0.2677,72.017,0.129,466.556,1.78,vid_6865.jpg
0,1,0.2571,0.3716,0.2687,37.782,0.012,1240.0027,1.78,vid_6866.jpg
0,0,1.0,0.0,0.0,0.001,0.0,0.0,1.78,vid_6867.jpg
1,0,0.2196,0.4453,0.1199,26.957,0.0014,88.7535,1.78,vid_6868.jpg
0,1,0.6918,0.3504,0.2852,0.0,0.2777,1076.2875,1.78,vid_6869.jpg
1,0,0.3224,0.6325,0.2078,92.96,0.1571,111.0475,1.78,vid_687.jpg
1,1,0.326,0.493,0.2146,0.0,0.2029,999.304,1.78,vid_6870.jpg
0,0,0.7735,0.1543,0.2308,0.0,0.0139,343.3692,1.78,vid_6871.jpg
0,0,0.3646,0.5284,0.1899,86.969,0.143,191.6602,1.78,vid_6872.jpg
0,1,0.3186,0.2673,0.2313,68.465,0.0175,251.5235,1.78,vid_6873.jpg
1,0,0.7394,0.5126,0.1329,25.762,0.6604,7.0123,1.78,vid_6874.jpg
1,0,0.3216,0.2047,0.2588,72.145,0.0222,452.4311,1.78,vid_6875.jpg
2,1,0.2166,0.4361,0.2027,0.0,0.0112,732.2558,1.78,vid_6876.jpg
0,0,1.0,0.0,0.0,0.001,0.0,0.0,1.78,vid_6877.jpg
2,1,0.3115,0.5408,0.3076,69.845,0.0771,1419.5736,1.78,vid_6878.jpg
0,0,0.1923,0.5335,0.1239,32.493,0.1992,93.2996,1.78,vid_6879.jpg
0,1,0.2818,0.1345,0.2301,29.272,0.0013,230.8172,1.78,vid_688.jpg
0,1,0.8808,0.4221,0.2366,86.194,0.0963,590.6537,1.78,vid_6880.jpg
0,0,0.4136,0.3842,0.2947,53.27,0.2033,104.5414,1.78,vid_6881.jpg
1,0,0.1536,0.5271,0.098,37.853,0.0027,150.4116,1.78,vid_6882.jpg
3,1,0.2214,0.35,0.2048,83.317,0.0135,576.645,1.78,vid_6883.jpg
1,0,0.3376,0.2154,0.2441,57.342,0.0211,377.7708,1.78,vid_6884.jpg
0,0,0.1606,0.2468,0.2173,56.943,0.0032,446.4097,1.78,vid_6885.jpg
2,1,0.8038,0.6109,0.2473,0.0,0.0684,664.5425,1.78,vid_6886.jpg
3,1,0.4143,0.7406,0.1709,57.587,0.0003,172.0109,1.78,vid_6887.jpg
2,1,0.2981,0.4525,0.2135,84.262,0.0847,173.8784,1.78,vid_6888.jpg
0,1,0.139,0.4607,0.1301,55.27,0.0269,436.6787,1.78,vid_6889.jpg
1,0,0.2806,0.1788,0.1854,35.967,0.0268,147.1397,1.78,vid_689.jpg
1,1,0.599,0.4369,0.224,0.0,0.1496,898.4274,1.78,vid_6890.jpg
1,1,0.3226,0.5285,0.2083,72.578,0.074,203.7303,1.78,vid_6891.jpg
1,0,0.0863,0.4537,0.1197,38.165,0.0027,155.0631,1.78,vid_6892.jpg
1,1,0.201,0.3957,0.1589,81.987,0.0742,104.5321,1.78,vid_6893.jpg
4,1,0.3961,0.3458,0.1993,70.436,0.1262,83.6213,1.78,vid_6894.jpg
2,0,0.2192,0.3135,0.1724,58.639,0.1243,200.5054,1.78,vid_6895.jpg
2,1,0.2999,0.3232,0.2153,56.525,0.0101,437.594,1.78,vid_6896.jpg
3,1,0.7153,0.2,0.289,0.0,0.1075,391.7559,1.78,vid_6897.jpg
3,1,0.4089,0.5929,0.2633,0.0,0.0202,1526.0078,1.78,vid_6898.jpg
0,1,0.4718,0.4162,0.2502,0.0,0.0186,1476.1142,1.78,vid_6899.jpg
